"Plot Title: two"
"#","Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: A)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: B)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: C)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: D)","Host Connected (LGR S/N: 21379101)","Stopped (LGR S/N: 21379101)","End Of File (LGR S/N: 21379101)"
376,11/07/25 06:18:45 AM,47.44,55.06,53.65,54.10,,,
377,11/07/25 06:18:48 AM,47.44,55.00,53.65,54.12,,,
378,11/07/25 06:18:51 AM,47.44,55.06,53.60,54.03,,,
379,11/07/25 06:18:54 AM,47.44,55.00,53.47,54.01,,,
380,11/07/25 06:18:57 AM,47.43,55.02,53.46,53.96,,,
381,11/07/25 06:19:00 AM,47.48,54.93,53.40,53.83,,,
382,11/07/25 06:19:03 AM,47.41,55.02,53.35,53.78,,,
383,11/07/25 06:19:06 AM,47.46,55.06,53.42,53.73,,,
384,11/07/25 06:19:09 AM,47.41,55.04,53.37,53.71,,,
385,11/07/25 06:19:12 AM,47.39,55.06,53.19,53.67,,,
386,11/07/25 06:19:15 AM,47.39,55.02,53.15,53.67,,,
387,11/07/25 06:19:18 AM,47.48,55.02,53.10,53.65,,,
388,11/07/25 06:19:21 AM,47.46,55.00,53.11,53.67,,,
389,11/07/25 06:19:24 AM,47.48,54.90,52.97,53.65,,,
390,11/07/25 06:19:27 AM,47.53,54.90,52.92,53.67,,,
391,11/07/25 06:19:30 AM,47.44,54.93,52.86,53.71,,,
392,11/07/25 06:19:33 AM,47.43,54.97,52.97,53.62,,,
393,11/07/25 06:19:36 AM,47.39,54.97,53.01,53.67,,,
394,11/07/25 06:19:39 AM,47.43,54.86,52.99,53.74,,,
395,11/07/25 06:19:42 AM,47.43,54.73,52.97,53.64,,,
396,11/07/25 06:19:45 AM,47.43,54.63,53.01,53.69,,,
397,11/07/25 06:19:48 AM,47.41,54.48,52.92,53.71,,,
398,11/07/25 06:19:51 AM,47.48,54.57,52.79,53.74,,,
399,11/07/25 06:19:54 AM,47.46,54.63,52.84,53.73,,,
400,11/07/25 06:19:57 AM,47.43,54.75,52.75,53.80,,,
401,11/07/25 06:20:00 AM,47.52,54.82,52.81,53.83,,,
402,11/07/25 06:20:03 AM,47.43,54.95,52.84,53.89,,,
403,11/07/25 06:20:06 AM,47.68,55.06,53.10,53.85,,,
404,11/07/25 06:20:09 AM,48.25,55.20,53.28,53.89,,,
405,11/07/25 06:20:12 AM,48.45,55.27,53.38,53.89,,,
406,11/07/25 06:20:15 AM,48.61,55.40,53.37,53.89,,,
407,11/07/25 06:20:18 AM,48.69,55.51,53.42,53.96,,,
408,11/07/25 06:20:21 AM,48.69,55.60,53.58,53.98,,,
409,11/07/25 06:20:24 AM,48.67,55.62,53.80,54.03,,,
410,11/07/25 06:20:27 AM,48.67,55.63,53.92,54.00,,,
411,11/07/25 06:20:30 AM,48.79,55.78,54.07,54.05,,,
412,11/07/25 06:20:33 AM,49.03,55.83,54.25,54.03,,,
413,11/07/25 06:20:36 AM,49.21,55.83,54.27,54.12,,,
414,11/07/25 06:20:39 AM,49.32,55.87,54.28,54.09,,,
415,11/07/25 06:20:42 AM,49.26,55.83,54.39,54.16,,,
416,11/07/25 06:20:45 AM,49.23,55.71,54.34,54.18,,,
417,11/07/25 06:20:48 AM,49.19,55.60,54.19,54.25,,,
418,11/07/25 06:20:51 AM,49.14,55.51,54.00,54.25,,,
419,11/07/25 06:20:54 AM,48.99,55.49,53.82,54.19,,,
420,11/07/25 06:20:57 AM,48.92,55.44,53.83,54.18,,,
421,11/07/25 06:21:00 AM,48.92,55.38,53.91,54.18,,,
422,11/07/25 06:21:03 AM,48.87,55.33,53.87,54.09,,,
423,11/07/25 06:21:06 AM,48.88,55.24,53.73,54.07,,,
424,11/07/25 06:21:09 AM,48.92,55.20,53.64,54.09,,,
425,11/07/25 06:21:12 AM,48.94,55.04,53.55,54.09,,,
426,11/07/25 06:21:15 AM,49.08,54.79,53.44,53.94,,,
427,11/07/25 06:21:18 AM,49.14,54.63,53.29,54.00,,,
428,11/07/25 06:21:21 AM,49.10,54.37,53.10,53.94,,,
429,11/07/25 06:21:24 AM,49.12,54.23,53.02,53.83,,,
430,11/07/25 06:21:27 AM,49.10,54.10,52.84,53.83,,,
431,11/07/25 06:21:30 AM,49.06,54.03,52.72,53.78,,,
432,11/07/25 06:21:33 AM,49.06,54.00,52.61,53.69,,,
433,11/07/25 06:21:36 AM,48.99,54.00,52.54,53.60,,,
434,11/07/25 06:21:39 AM,48.94,53.96,52.47,53.69,,,
435,11/07/25 06:21:42 AM,48.92,53.87,52.30,53.64,,,
436,11/07/25 06:21:45 AM,48.88,53.85,52.16,53.67,,,
437,11/07/25 06:21:48 AM,48.85,53.83,52.11,53.65,,,
438,11/07/25 06:21:51 AM,48.83,53.89,52.02,53.60,,,
439,11/07/25 06:21:54 AM,48.87,53.89,52.09,53.56,,,
440,11/07/25 06:21:57 AM,48.72,53.98,52.11,53.62,,,
441,11/07/25 06:22:00 AM,48.67,53.96,52.12,53.64,,,
442,11/07/25 06:22:03 AM,48.69,54.05,52.12,53.65,,,
443,11/07/25 06:22:06 AM,48.65,54.03,52.20,53.73,,,
444,11/07/25 06:22:09 AM,48.54,54.05,52.14,53.69,,,
445,11/07/25 06:22:12 AM,48.56,54.18,52.34,53.69,,,
446,11/07/25 06:22:15 AM,48.56,54.16,52.36,53.64,,,
447,11/07/25 06:22:18 AM,48.49,54.18,52.38,53.69,,,
448,11/07/25 06:22:21 AM,48.49,54.32,52.25,53.76,,,
449,11/07/25 06:22:24 AM,48.49,54.37,52.27,53.69,,,
450,11/07/25 06:22:27 AM,48.20,54.54,52.39,53.71,,,
451,11/07/25 06:22:30 AM,48.00,54.84,52.25,53.73,,,
452,11/07/25 06:22:33 AM,47.84,54.75,52.12,53.76,,,
453,11/07/25 06:22:36 AM,47.73,55.04,52.00,53.78,,,
454,11/07/25 06:22:39 AM,47.66,55.18,51.94,53.73,,,
455,11/07/25 06:22:42 AM,47.59,54.99,51.80,53.76,,,
456,11/07/25 06:22:45 AM,47.48,54.93,51.73,53.78,,,
457,11/07/25 06:22:48 AM,47.52,54.97,51.85,53.76,,,
458,11/07/25 06:22:51 AM,47.32,55.06,51.91,53.80,,,
459,11/07/25 06:22:54 AM,47.34,55.08,52.20,53.83,,,
460,11/07/25 06:22:57 AM,47.30,55.26,52.43,53.83,,,
461,11/07/25 06:23:00 AM,47.32,55.53,52.56,53.91,,,
462,11/07/25 06:23:03 AM,47.35,55.85,52.81,53.85,,,
463,11/07/25 06:23:06 AM,47.77,55.85,53.11,53.91,,,
464,11/07/25 06:23:09 AM,48.15,55.63,53.19,53.96,,,
465,11/07/25 06:23:12 AM,48.36,55.27,53.10,54.05,,,
466,11/07/25 06:23:15 AM,48.40,55.04,53.13,54.01,,,
467,11/07/25 06:23:18 AM,48.47,54.95,53.02,54.00,,,
468,11/07/25 06:23:21 AM,48.58,54.99,52.97,54.05,,,
469,11/07/25 06:23:24 AM,48.63,54.77,52.83,54.01,,,
470,11/07/25 06:23:27 AM,48.67,54.63,52.88,54.03,,,
471,11/07/25 06:23:30 AM,48.78,54.50,52.77,54.00,,,
472,11/07/25 06:23:33 AM,48.96,54.48,52.84,54.00,,,
473,11/07/25 06:23:36 AM,49.05,54.27,52.90,54.03,,,
474,11/07/25 06:23:39 AM,49.10,54.00,52.81,54.07,,,
475,11/07/25 06:23:42 AM,49.03,53.80,52.63,54.01,,,
476,11/07/25 06:23:45 AM,49.01,53.65,52.43,54.03,,,
477,11/07/25 06:23:48 AM,48.96,53.58,52.34,54.05,,,
478,11/07/25 06:23:51 AM,49.03,53.62,52.14,54.03,,,
479,11/07/25 06:23:54 AM,48.96,53.87,52.18,54.01,,,
480,11/07/25 06:23:57 AM,48.90,54.00,52.30,53.94,,,
481,11/07/25 06:24:00 AM,48.92,53.85,52.39,53.98,,,
482,11/07/25 06:24:03 AM,49.10,54.12,52.39,53.98,,,
483,11/07/25 06:24:06 AM,49.23,54.48,52.34,53.96,,,
484,11/07/25 06:24:09 AM,49.53,54.68,52.52,54.00,,,
485,11/07/25 06:24:12 AM,49.71,54.93,52.75,54.03,,,
486,11/07/25 06:24:15 AM,49.66,54.82,52.99,54.01,,,
487,11/07/25 06:24:18 AM,49.75,54.68,52.95,54.03,,,
488,11/07/25 06:24:21 AM,49.73,54.34,52.90,53.98,,,
489,11/07/25 06:24:24 AM,49.69,54.14,52.77,54.00,,,
490,11/07/25 06:24:27 AM,49.69,53.98,52.68,53.96,,,
491,11/07/25 06:24:30 AM,49.53,53.92,52.50,53.98,,,
492,11/07/25 06:24:33 AM,49.46,53.82,52.47,53.94,,,
493,11/07/25 06:24:36 AM,49.42,53.69,52.39,53.96,,,
494,11/07/25 06:24:39 AM,49.37,53.65,52.25,53.98,,,
495,11/07/25 06:24:42 AM,49.30,53.56,52.14,53.92,,,
496,11/07/25 06:24:45 AM,49.17,53.56,52.11,53.92,,,
497,11/07/25 06:24:48 AM,49.17,53.58,52.02,53.96,,,
498,11/07/25 06:24:51 AM,49.06,54.09,51.96,53.92,,,
499,11/07/25 06:24:54 AM,49.03,54.27,52.23,53.91,,,
500,11/07/25 06:24:57 AM,49.01,54.28,52.43,53.96,,,
501,11/07/25 06:25:00 AM,48.90,54.12,52.50,53.92,,,
502,11/07/25 06:25:03 AM,48.87,54.16,52.56,53.89,,,
503,11/07/25 06:25:06 AM,48.83,54.21,52.57,53.87,,,
504,11/07/25 06:25:09 AM,48.83,54.36,52.59,53.98,,,
505,11/07/25 06:25:12 AM,48.78,54.39,52.63,53.98,,,
506,11/07/25 06:25:15 AM,48.99,54.30,52.70,53.98,,,
507,11/07/25 06:25:18 AM,49.08,54.43,52.68,53.98,,,
508,11/07/25 06:25:21 AM,49.15,54.32,52.70,53.96,,,
509,11/07/25 06:25:24 AM,49.14,54.41,52.74,53.96,,,
510,11/07/25 06:25:27 AM,49.15,54.64,52.95,53.98,,,
511,11/07/25 06:25:30 AM,49.19,54.73,53.04,54.03,,,
512,11/07/25 06:25:33 AM,49.14,54.82,53.29,53.98,,,
513,11/07/25 06:25:36 AM,49.23,54.88,53.38,54.01,,,
514,11/07/25 06:25:39 AM,49.23,54.86,53.46,54.03,,,
515,11/07/25 06:25:42 AM,49.28,54.82,53.46,54.07,,,
516,11/07/25 06:25:45 AM,49.35,54.81,53.38,53.98,,,
517,11/07/25 06:25:48 AM,49.50,54.72,53.28,54.00,,,
518,11/07/25 06:25:51 AM,49.51,54.73,53.24,54.00,,,
519,11/07/25 06:25:54 AM,49.48,54.70,53.13,54.07,,,
520,11/07/25 06:25:57 AM,49.44,54.61,53.10,54.00,,,
521,11/07/25 06:26:00 AM,49.39,54.64,52.97,53.96,,,
522,11/07/25 06:26:03 AM,49.33,54.52,52.75,53.91,,,
523,11/07/25 06:26:06 AM,49.24,54.57,52.75,53.91,,,
524,11/07/25 06:26:09 AM,49.17,54.50,52.68,54.00,,,
525,11/07/25 06:26:12 AM,49.14,54.46,52.65,53.89,,,
526,11/07/25 06:26:15 AM,49.10,54.39,52.65,53.92,,,
527,11/07/25 06:26:18 AM,49.01,54.30,52.52,53.92,,,
528,11/07/25 06:26:21 AM,48.97,54.21,52.45,53.89,,,
529,11/07/25 06:26:24 AM,48.99,54.07,52.34,53.87,,,
530,11/07/25 06:26:27 AM,48.87,54.07,52.38,53.83,,,
531,11/07/25 06:26:30 AM,48.88,54.03,52.30,53.85,,,
532,11/07/25 06:26:33 AM,48.87,53.96,52.43,53.87,,,
533,11/07/25 06:26:36 AM,48.74,53.82,52.34,53.85,,,
534,11/07/25 06:26:39 AM,48.61,53.76,52.21,53.82,,,
535,11/07/25 06:26:42 AM,48.61,53.65,52.16,53.76,,,
536,11/07/25 06:26:45 AM,48.69,53.62,52.12,53.78,,,
537,11/07/25 06:26:48 AM,48.67,53.46,52.05,53.78,,,
538,11/07/25 06:26:51 AM,48.63,53.35,51.93,53.78,,,
539,11/07/25 06:26:54 AM,48.65,53.24,51.91,53.73,,,
540,11/07/25 06:26:57 AM,48.63,53.15,51.85,53.62,,,
541,11/07/25 06:27:00 AM,48.65,53.11,51.78,53.65,,,
542,11/07/25 06:27:03 AM,48.60,53.10,51.71,53.64,,,
543,11/07/25 06:27:06 AM,48.51,53.04,51.73,53.58,,,
544,11/07/25 06:27:09 AM,48.45,53.08,51.67,53.55,,,
545,11/07/25 06:27:12 AM,48.42,53.02,51.60,53.56,,,
546,11/07/25 06:27:15 AM,48.40,53.02,51.60,53.56,,,
547,11/07/25 06:27:18 AM,48.40,53.10,51.71,53.53,,,
548,11/07/25 06:27:21 AM,48.36,53.15,51.75,53.51,,,
549,11/07/25 06:27:24 AM,48.43,53.17,51.76,53.56,,,
550,11/07/25 06:27:27 AM,48.45,53.15,51.73,53.49,,,
551,11/07/25 06:27:30 AM,48.38,53.15,51.69,53.53,,,
552,11/07/25 06:27:33 AM,48.40,53.11,51.64,53.51,,,
553,11/07/25 06:27:36 AM,48.43,53.13,51.75,53.47,,,
554,11/07/25 06:27:39 AM,48.42,53.17,51.66,53.49,,,
555,11/07/25 06:27:42 AM,48.42,53.11,51.73,53.49,,,
556,11/07/25 06:27:45 AM,48.40,53.22,51.69,53.58,,,
557,11/07/25 06:27:48 AM,48.38,53.28,51.71,53.47,,,
558,11/07/25 06:27:51 AM,48.36,53.22,51.69,53.51,,,
559,11/07/25 06:27:54 AM,48.36,53.28,51.73,53.55,,,
560,11/07/25 06:27:57 AM,48.36,53.24,51.67,53.51,,,
561,11/07/25 06:28:00 AM,48.42,53.28,51.78,53.46,,,
562,11/07/25 06:28:03 AM,48.40,53.28,51.76,53.53,,,
563,11/07/25 06:28:06 AM,48.36,53.29,51.80,53.55,,,
564,11/07/25 06:28:09 AM,48.42,53.20,51.76,53.47,,,
565,11/07/25 06:28:12 AM,48.42,53.26,51.78,53.46,,,
566,11/07/25 06:28:15 AM,48.36,53.31,51.84,53.49,,,
567,11/07/25 06:28:18 AM,48.43,53.35,51.73,53.49,,,
568,11/07/25 06:28:21 AM,48.52,53.31,51.76,53.53,,,
569,11/07/25 06:28:24 AM,48.56,53.26,51.71,53.53,,,
570,11/07/25 06:28:27 AM,48.52,53.28,51.67,53.58,,,
571,11/07/25 06:28:30 AM,48.43,53.31,51.55,53.60,,,
572,11/07/25 06:28:33 AM,48.29,53.33,51.40,53.65,,,
573,11/07/25 06:28:36 AM,48.22,53.20,51.13,53.65,,,
574,11/07/25 06:28:39 AM,48.04,53.20,51.01,53.65,,,
575,11/07/25 06:28:42 AM,47.98,53.08,51.01,53.67,,,
576,11/07/25 06:28:45 AM,47.89,52.90,50.88,53.65,,,
577,11/07/25 06:28:48 AM,47.88,52.90,50.86,53.67,,,
578,11/07/25 06:28:51 AM,47.70,52.95,50.86,53.73,,,
579,11/07/25 06:28:54 AM,47.64,52.86,50.83,53.67,,,
580,11/07/25 06:28:57 AM,47.59,52.88,50.85,53.69,,,
581,11/07/25 06:29:00 AM,47.46,52.95,50.95,53.71,,,
582,11/07/25 06:29:03 AM,47.43,53.06,51.08,53.71,,,
583,11/07/25 06:29:06 AM,47.28,52.99,51.19,53.69,,,
584,11/07/25 06:29:09 AM,47.17,52.97,51.10,53.76,,,
585,11/07/25 06:29:12 AM,47.08,52.86,51.08,53.76,,,
586,11/07/25 06:29:15 AM,47.01,52.84,51.03,53.73,,,
587,11/07/25 06:29:18 AM,46.99,52.70,50.92,53.78,,,
588,11/07/25 06:29:21 AM,46.94,52.75,50.94,53.80,,,
589,11/07/25 06:29:24 AM,47.03,52.74,50.92,53.76,,,
590,11/07/25 06:29:27 AM,47.10,52.75,50.90,53.78,,,
591,11/07/25 06:29:30 AM,47.17,52.74,50.86,53.73,,,
592,11/07/25 06:29:33 AM,47.21,52.79,50.92,53.80,,,
593,11/07/25 06:29:36 AM,47.25,52.83,50.90,53.78,,,
594,11/07/25 06:29:39 AM,47.30,52.84,51.08,53.83,,,
595,11/07/25 06:29:42 AM,47.30,52.88,50.99,53.80,,,
596,11/07/25 06:29:45 AM,47.28,52.88,51.10,53.82,,,
597,11/07/25 06:29:48 AM,47.28,52.95,51.15,53.78,,,
598,11/07/25 06:29:51 AM,47.25,52.93,51.22,53.83,,,
599,11/07/25 06:29:54 AM,47.21,52.99,51.26,53.89,,,
600,11/07/25 06:29:57 AM,47.26,53.02,51.26,53.82,,,
601,11/07/25 06:30:00 AM,47.25,52.90,51.22,53.80,,,
602,11/07/25 06:30:03 AM,47.12,52.95,51.17,53.82,,,
603,11/07/25 06:30:06 AM,47.10,52.90,51.06,53.82,,,
604,11/07/25 06:30:09 AM,47.16,52.95,51.10,53.76,,,
605,11/07/25 06:30:12 AM,47.08,52.90,51.08,53.78,,,
606,11/07/25 06:30:15 AM,47.10,52.83,51.03,53.74,,,
607,11/07/25 06:30:18 AM,47.14,52.77,50.97,53.76,,,
608,11/07/25 06:30:21 AM,47.08,52.81,50.88,53.76,,,
609,11/07/25 06:30:24 AM,47.03,52.74,50.81,53.69,,,
610,11/07/25 06:30:27 AM,46.98,52.79,50.79,53.71,,,
611,11/07/25 06:30:30 AM,46.98,52.72,50.94,53.71,,,
612,11/07/25 06:30:33 AM,47.14,52.81,51.01,53.71,,,
613,11/07/25 06:30:36 AM,47.28,52.84,51.10,53.74,,,
614,11/07/25 06:30:39 AM,47.19,52.81,51.12,53.76,,,
615,11/07/25 06:30:42 AM,47.28,53.01,51.17,53.73,,,
616,11/07/25 06:30:45 AM,47.37,53.06,51.21,53.67,,,
617,11/07/25 06:30:48 AM,47.43,53.11,51.26,53.69,,,
618,11/07/25 06:30:51 AM,47.48,53.06,51.22,53.71,,,
619,11/07/25 06:30:54 AM,47.57,53.10,51.39,53.73,,,
620,11/07/25 06:30:57 AM,47.79,53.06,51.37,53.73,,,
621,11/07/25 06:31:00 AM,47.86,53.06,51.31,53.67,,,
622,11/07/25 06:31:03 AM,47.91,53.29,51.30,53.65,,,
623,11/07/25 06:31:06 AM,47.93,53.78,51.21,53.71,,,
624,11/07/25 06:31:09 AM,47.97,54.19,51.28,53.67,,,
625,11/07/25 06:31:12 AM,48.02,54.63,51.40,53.64,,,
626,11/07/25 06:31:15 AM,48.04,54.81,51.55,53.60,,,
627,11/07/25 06:31:18 AM,48.00,54.70,51.85,53.60,,,
628,11/07/25 06:31:21 AM,47.88,54.75,51.96,53.62,,,
629,11/07/25 06:31:24 AM,47.86,54.86,52.00,53.64,,,
630,11/07/25 06:31:27 AM,47.98,55.33,51.96,53.69,,,
631,11/07/25 06:31:30 AM,48.07,55.53,52.16,53.69,,,
632,11/07/25 06:31:33 AM,48.07,55.72,52.38,53.67,,,
633,11/07/25 06:31:36 AM,48.04,55.71,52.56,53.64,,,
634,11/07/25 06:31:39 AM,48.00,55.72,52.79,53.67,,,
635,11/07/25 06:31:42 AM,48.00,55.58,53.02,53.69,,,
636,11/07/25 06:31:45 AM,47.93,55.65,53.26,53.69,,,
637,11/07/25 06:31:48 AM,47.93,55.53,53.28,53.69,,,
638,11/07/25 06:31:51 AM,47.93,55.56,53.24,53.73,,,
639,11/07/25 06:31:54 AM,48.04,55.51,53.17,53.76,,,
640,11/07/25 06:31:57 AM,47.98,55.44,53.11,53.71,,,
641,11/07/25 06:32:00 AM,47.98,55.42,53.11,53.76,,,
642,11/07/25 06:32:03 AM,48.02,55.35,53.24,53.71,,,
643,11/07/25 06:32:06 AM,48.06,55.31,53.26,53.71,,,
644,11/07/25 06:32:09 AM,48.04,55.27,53.28,53.71,,,
645,11/07/25 06:32:12 AM,48.24,55.31,53.46,53.78,,,
646,11/07/25 06:32:15 AM,48.29,55.27,53.51,53.71,,,
647,11/07/25 06:32:18 AM,48.38,55.40,53.44,53.73,,,
648,11/07/25 06:32:21 AM,48.45,55.38,53.46,53.78,,,
649,11/07/25 06:32:24 AM,48.60,55.42,53.55,53.73,,,
650,11/07/25 06:32:27 AM,48.65,55.44,53.49,53.83,,,
651,11/07/25 06:32:30 AM,48.76,55.42,53.46,53.85,,,
652,11/07/25 06:32:33 AM,48.87,55.40,53.46,53.76,,,
653,11/07/25 06:32:36 AM,48.92,55.36,53.44,53.78,,,
654,11/07/25 06:32:39 AM,48.94,55.33,53.40,53.83,,,
655,11/07/25 06:32:42 AM,48.94,55.29,53.42,53.76,,,
656,11/07/25 06:32:45 AM,48.99,55.26,53.51,53.76,,,
657,11/07/25 06:32:48 AM,49.03,55.27,53.49,53.73,,,
658,11/07/25 06:32:51 AM,49.08,55.26,53.58,53.80,,,
659,11/07/25 06:32:54 AM,49.28,55.15,53.44,53.85,,,
660,11/07/25 06:32:57 AM,49.30,55.17,53.42,53.82,,,
661,11/07/25 06:33:00 AM,49.28,55.31,53.71,53.85,,,
662,11/07/25 06:33:03 AM,49.21,55.35,53.83,53.82,,,
663,11/07/25 06:33:06 AM,49.33,55.29,53.83,53.78,,,
664,11/07/25 06:33:09 AM,49.50,55.31,53.78,53.80,,,
665,11/07/25 06:33:12 AM,49.51,55.36,53.64,53.78,,,
666,11/07/25 06:33:15 AM,49.57,55.42,53.73,53.87,,,
667,11/07/25 06:33:18 AM,49.57,55.47,53.76,53.73,,,
668,11/07/25 06:33:21 AM,49.59,55.45,53.89,53.78,,,
669,11/07/25 06:33:24 AM,49.66,55.54,53.76,53.80,,,
670,11/07/25 06:33:27 AM,49.60,55.60,53.73,53.76,,,
671,11/07/25 06:33:30 AM,49.59,55.69,53.71,53.82,,,
672,11/07/25 06:33:33 AM,49.57,55.60,53.69,53.74,,,
673,11/07/25 06:33:36 AM,49.53,55.62,53.92,53.78,,,
674,11/07/25 06:33:39 AM,49.57,55.69,54.01,53.74,,,
675,11/07/25 06:33:42 AM,49.62,55.69,53.92,53.73,,,
676,11/07/25 06:33:45 AM,49.68,55.69,54.12,53.76,,,
677,11/07/25 06:33:48 AM,49.69,55.71,54.09,53.80,,,
678,11/07/25 06:33:51 AM,49.75,55.67,54.00,53.80,,,
679,11/07/25 06:33:54 AM,49.64,55.69,54.05,53.80,,,
680,11/07/25 06:33:57 AM,49.66,55.69,54.10,53.80,,,
681,11/07/25 06:34:00 AM,49.62,55.60,54.07,53.85,,,
682,11/07/25 06:34:03 AM,49.60,55.62,54.05,53.85,,,
683,11/07/25 06:34:06 AM,49.78,55.63,54.00,53.85,,,
684,11/07/25 06:34:09 AM,49.77,55.60,54.00,53.92,,,
685,11/07/25 06:34:12 AM,49.77,55.56,53.98,53.91,,,
686,11/07/25 06:34:15 AM,49.73,55.58,54.07,53.92,,,
687,11/07/25 06:34:18 AM,49.82,55.58,54.00,53.92,,,
688,11/07/25 06:34:21 AM,49.73,55.62,53.98,53.94,,,
689,11/07/25 06:34:24 AM,49.64,55.56,54.03,53.91,,,
690,11/07/25 06:34:27 AM,49.60,55.62,53.94,53.98,,,
691,11/07/25 06:34:30 AM,49.57,55.56,54.00,54.03,,,
692,11/07/25 06:34:33 AM,49.62,55.71,54.00,54.00,,,
693,11/07/25 06:34:36 AM,49.48,55.67,53.98,54.05,,,
694,11/07/25 06:34:39 AM,49.53,55.72,53.92,54.05,,,
695,11/07/25 06:34:42 AM,49.48,55.78,54.05,54.09,,,
696,11/07/25 06:34:45 AM,49.32,55.78,54.10,54.05,,,
697,11/07/25 06:34:48 AM,49.21,55.87,54.07,54.07,,,
698,11/07/25 06:34:51 AM,49.05,55.96,53.92,54.07,,,
699,11/07/25 06:34:54 AM,48.94,56.01,53.78,54.07,,,
700,11/07/25 06:34:57 AM,48.88,56.01,53.65,54.03,,,
701,11/07/25 06:35:00 AM,48.79,56.10,53.62,54.07,,,
702,11/07/25 06:35:03 AM,48.58,56.05,53.47,54.01,,,
703,11/07/25 06:35:06 AM,48.49,56.07,53.35,54.00,,,
704,11/07/25 06:35:09 AM,48.45,56.14,53.22,53.94,,,
705,11/07/25 06:35:12 AM,48.33,56.14,53.13,53.91,,,
706,11/07/25 06:35:15 AM,48.24,56.16,53.01,53.91,,,
707,11/07/25 06:35:18 AM,48.13,56.14,52.99,53.87,,,
708,11/07/25 06:35:21 AM,47.95,56.17,53.08,53.89,,,
709,11/07/25 06:35:24 AM,47.93,56.23,53.13,53.80,,,
710,11/07/25 06:35:27 AM,47.97,56.23,53.11,53.78,,,
711,11/07/25 06:35:30 AM,47.86,56.17,53.02,53.71,,,
712,11/07/25 06:35:33 AM,47.97,56.08,53.04,53.62,,,
713,11/07/25 06:35:36 AM,47.98,56.05,53.10,53.67,,,
714,11/07/25 06:35:39 AM,48.02,55.94,53.02,53.65,,,
715,11/07/25 06:35:42 AM,47.98,55.80,52.90,53.65,,,
716,11/07/25 06:35:45 AM,48.06,55.87,52.83,53.67,,,
717,11/07/25 06:35:48 AM,48.06,55.89,52.70,53.60,,,
718,11/07/25 06:35:51 AM,48.04,56.03,52.65,53.65,,,
719,11/07/25 06:35:54 AM,48.00,56.05,52.83,53.74,,,
720,11/07/25 06:35:57 AM,48.04,56.07,53.04,53.74,,,
721,11/07/25 06:36:00 AM,47.98,56.07,53.11,53.74,,,
722,11/07/25 06:36:03 AM,47.97,56.08,53.13,53.74,,,
723,11/07/25 06:36:06 AM,47.98,56.12,53.04,53.74,,,
724,11/07/25 06:36:09 AM,47.98,56.14,53.01,53.69,,,
725,11/07/25 06:36:12 AM,47.98,56.14,52.97,53.67,,,
726,11/07/25 06:36:15 AM,48.02,56.16,52.90,53.58,,,
727,11/07/25 06:36:18 AM,48.04,56.16,52.93,53.64,,,
728,11/07/25 06:36:21 AM,48.04,56.14,52.92,53.56,,,
729,11/07/25 06:36:24 AM,48.06,56.17,53.11,53.67,,,
730,11/07/25 06:36:27 AM,48.11,56.10,53.10,53.71,,,
731,11/07/25 06:36:30 AM,48.13,56.05,52.81,53.73,,,
732,11/07/25 06:36:33 AM,48.09,55.98,52.52,53.69,,,
733,11/07/25 06:36:36 AM,48.02,55.89,52.18,53.74,,,
734,11/07/25 06:36:39 AM,48.02,55.78,51.87,53.65,,,
735,11/07/25 06:36:42 AM,47.98,55.53,51.78,53.69,,,
736,11/07/25 06:36:45 AM,47.86,55.22,51.73,53.76,,,
737,11/07/25 06:36:48 AM,48.00,55.20,51.66,53.69,,,
738,11/07/25 06:36:51 AM,47.95,55.18,51.71,53.83,,,
739,11/07/25 06:36:54 AM,47.98,55.08,51.64,53.87,,,
740,11/07/25 06:36:57 AM,47.91,54.88,51.87,53.82,,,
741,11/07/25 06:37:00 AM,47.89,54.57,52.05,53.89,,,
742,11/07/25 06:37:03 AM,47.91,54.39,52.09,53.85,,,
743,11/07/25 06:37:06 AM,48.07,54.25,52.18,53.92,,,
744,11/07/25 06:37:09 AM,48.18,54.05,52.18,53.87,,,
745,11/07/25 06:37:12 AM,48.15,53.92,52.11,53.98,,,
746,11/07/25 06:37:15 AM,48.15,53.80,52.11,53.98,,,
747,11/07/25 06:37:18 AM,48.04,53.91,52.11,53.98,,,
748,11/07/25 06:37:21 AM,48.11,53.87,52.00,54.01,,,
749,11/07/25 06:37:24 AM,48.00,53.69,52.03,54.07,,,
750,11/07/25 06:37:27 AM,47.93,53.42,51.93,54.01,,,
751,11/07/25 06:37:30 AM,47.97,53.28,51.69,54.05,,,
752,11/07/25 06:37:33 AM,48.07,53.13,51.48,53.98,,,
753,11/07/25 06:37:36 AM,48.07,52.97,51.48,53.96,,,
754,11/07/25 06:37:39 AM,48.02,52.86,51.37,53.96,,,
755,11/07/25 06:37:42 AM,48.00,52.81,51.31,53.89,,,
756,11/07/25 06:37:45 AM,48.11,52.86,51.31,53.98,,,
757,11/07/25 06:37:48 AM,48.04,52.86,51.19,53.92,,,
