Plot Title: One,,,,,,,,
#,"Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: A)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: B)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: C)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: D)",Host Connected (LGR S/N: 21278710),Stopped (LGR S/N: 21278710),End Of File (LGR S/N: 21278710)
424,11/7/2025 6:21,49.17,53.73,52.09,50.34,,,
425,11/7/2025 6:21,49.19,53.71,52.05,50.34,,,
426,11/7/2025 6:21,49.23,53.65,52.12,50.49,,,
427,11/7/2025 6:21,49.24,53.65,52.32,50.74,,,
428,11/7/2025 6:21,49.17,53.67,52.43,50.77,,,
429,11/7/2025 6:21,49.19,53.64,52.45,50.9,,,
430,11/7/2025 6:21,49.23,53.67,52.56,50.99,,,
431,11/7/2025 6:21,49.23,53.58,52.7,51.1,,,
432,11/7/2025 6:21,49.24,53.65,52.77,51.31,,,
433,11/7/2025 6:21,49.26,53.64,52.84,51.39,,,
434,11/7/2025 6:21,49.21,53.65,52.92,51.42,,,
435,11/7/2025 6:21,49.24,53.67,53.08,51.49,,,
436,11/7/2025 6:21,49.21,53.56,53.04,51.55,,,
437,11/7/2025 6:21,49.26,53.58,52.86,51.46,,,
438,11/7/2025 6:21,49.3,53.55,52.81,51.26,,,
439,11/7/2025 6:21,49.28,53.42,52.66,51.08,,,
440,11/7/2025 6:21,49.33,53.35,52.56,51.04,,,
441,11/7/2025 6:22,49.33,53.28,52.47,51.03,,,
442,11/7/2025 6:22,49.35,53.31,52.52,50.99,,,
443,11/7/2025 6:22,49.39,53.42,52.65,51.1,,,
444,11/7/2025 6:22,49.35,53.42,52.65,51.17,,,
445,11/7/2025 6:22,49.41,53.44,52.79,51.3,,,
446,11/7/2025 6:22,49.46,53.46,52.88,51.39,,,
447,11/7/2025 6:22,49.48,53.55,52.95,51.53,,,
448,11/7/2025 6:22,49.6,53.58,52.97,51.66,,,
449,11/7/2025 6:22,49.71,53.55,52.93,51.53,,,
450,11/7/2025 6:22,49.68,53.51,52.72,51.42,,,
451,11/7/2025 6:22,49.75,53.38,52.65,51.33,,,
452,11/7/2025 6:22,49.71,53.29,52.57,51.24,,,
453,11/7/2025 6:22,49.78,53.22,52.45,51.15,,,
454,11/7/2025 6:22,49.73,53.06,52.36,51.04,,,
455,11/7/2025 6:22,49.77,52.97,52.18,50.97,,,
456,11/7/2025 6:22,49.82,52.88,52.18,50.95,,,
457,11/7/2025 6:22,49.78,52.81,52.2,50.88,,,
458,11/7/2025 6:22,49.78,52.81,52.11,50.88,,,
459,11/7/2025 6:22,49.8,52.77,52.12,50.76,,,
460,11/7/2025 6:22,49.84,52.79,52.11,50.72,,,
461,11/7/2025 6:23,49.8,52.77,52.12,50.79,,,
462,11/7/2025 6:23,49.77,52.81,52.11,50.76,,,
463,11/7/2025 6:23,49.71,52.84,52.21,50.74,,,
464,11/7/2025 6:23,49.73,52.88,52.16,50.77,,,
465,11/7/2025 6:23,49.71,52.92,52.23,50.83,,,
466,11/7/2025 6:23,49.64,52.9,52.16,50.72,,,
467,11/7/2025 6:23,49.66,52.75,52.12,50.68,,,
468,11/7/2025 6:23,49.6,52.83,52.16,50.74,,,
469,11/7/2025 6:23,49.57,52.9,52.12,50.72,,,
470,11/7/2025 6:23,49.57,52.83,52.21,50.68,,,
471,11/7/2025 6:23,49.59,52.92,52.21,50.65,,,
472,11/7/2025 6:23,49.57,52.95,52.25,50.67,,,
473,11/7/2025 6:23,49.62,53.1,52.32,50.58,,,
474,11/7/2025 6:23,49.57,53.15,52.32,50.54,,,
475,11/7/2025 6:23,49.57,53.24,52.43,50.5,,,
476,11/7/2025 6:23,49.57,53.28,52.41,50.54,,,
477,11/7/2025 6:23,49.53,53.29,52.45,50.5,,,
478,11/7/2025 6:23,49.55,53.37,52.48,50.58,,,
479,11/7/2025 6:23,49.62,53.37,52.52,50.59,,,
480,11/7/2025 6:23,49.64,53.31,52.47,50.67,,,
481,11/7/2025 6:24,49.62,53.37,52.41,50.7,,,
482,11/7/2025 6:24,49.64,53.33,52.41,50.65,,,
483,11/7/2025 6:24,49.59,53.26,52.36,50.68,,,
484,11/7/2025 6:24,49.6,53.31,52.2,50.58,,,
485,11/7/2025 6:24,49.6,53.4,52.2,50.52,,,
486,11/7/2025 6:24,49.55,53.33,52.16,50.58,,,
487,11/7/2025 6:24,49.53,53.28,52.18,50.59,,,
488,11/7/2025 6:24,49.57,53.35,52.16,50.58,,,
489,11/7/2025 6:24,49.53,53.31,52.09,50.61,,,
490,11/7/2025 6:24,49.51,53.24,52.16,50.63,,,
491,11/7/2025 6:24,49.44,53.29,52.23,50.67,,,
492,11/7/2025 6:24,49.42,53.29,52.25,50.76,,,
493,11/7/2025 6:24,49.41,53.31,52.29,50.72,,,
494,11/7/2025 6:24,49.39,53.35,52.23,50.61,,,
495,11/7/2025 6:24,49.46,53.38,52.25,50.59,,,
496,11/7/2025 6:24,49.35,53.38,52.25,50.61,,,
497,11/7/2025 6:24,49.33,53.29,52.25,50.67,,,
498,11/7/2025 6:24,49.35,53.29,52.27,50.68,,,
499,11/7/2025 6:24,49.26,53.24,52.25,50.74,,,
500,11/7/2025 6:24,49.26,53.24,52.2,50.63,,,
501,11/7/2025 6:25,49.26,53.31,52.2,50.58,,,
502,11/7/2025 6:25,49.26,53.33,52.23,50.5,,,
503,11/7/2025 6:25,49.23,53.38,52.16,50.45,,,
504,11/7/2025 6:25,49.26,53.4,52.21,50.43,,,
505,11/7/2025 6:25,49.26,53.4,52.23,50.41,,,
506,11/7/2025 6:25,49.17,53.42,52.2,50.45,,,
507,11/7/2025 6:25,49.17,53.35,52.14,50.47,,,
508,11/7/2025 6:25,49.21,53.44,51.98,50.4,,,
509,11/7/2025 6:25,49.17,53.42,51.89,50.41,,,
510,11/7/2025 6:25,49.23,53.46,51.71,50.4,,,
511,11/7/2025 6:25,49.15,53.42,51.66,50.36,,,
512,11/7/2025 6:25,49.19,53.44,51.69,50.38,,,
513,11/7/2025 6:25,49.21,53.51,51.69,50.43,,,
514,11/7/2025 6:25,49.26,53.47,51.69,50.38,,,
515,11/7/2025 6:25,49.23,53.49,51.71,50.36,,,
516,11/7/2025 6:25,49.35,53.55,51.69,50.38,,,
517,11/7/2025 6:25,49.42,53.51,51.73,50.38,,,
518,11/7/2025 6:25,49.44,53.49,51.66,50.49,,,
519,11/7/2025 6:25,49.41,53.47,51.62,50.4,,,
520,11/7/2025 6:25,49.37,53.47,51.66,50.43,,,
521,11/7/2025 6:26,49.44,53.51,51.55,50.43,,,
522,11/7/2025 6:26,49.41,53.53,51.55,50.4,,,
523,11/7/2025 6:26,49.44,53.49,51.58,50.32,,,
524,11/7/2025 6:26,49.42,53.51,51.67,50.38,,,
525,11/7/2025 6:26,49.42,53.58,51.62,50.36,,,
526,11/7/2025 6:26,49.46,53.58,51.66,50.34,,,
527,11/7/2025 6:26,49.5,53.53,51.71,50.34,,,
528,11/7/2025 6:26,49.48,53.56,51.78,50.31,,,
529,11/7/2025 6:26,49.48,53.53,51.75,50.31,,,
530,11/7/2025 6:26,49.44,53.53,51.73,50.32,,,
531,11/7/2025 6:26,49.48,53.56,51.69,50.23,,,
532,11/7/2025 6:26,49.42,53.55,51.76,50.2,,,
533,11/7/2025 6:26,49.33,53.56,51.8,50.2,,,
534,11/7/2025 6:26,49.41,53.51,51.78,50.2,,,
535,11/7/2025 6:26,49.26,53.51,51.76,50.18,,,
536,11/7/2025 6:26,49.26,53.46,51.85,50.2,,,
537,11/7/2025 6:26,49.3,53.44,51.94,50.14,,,
538,11/7/2025 6:26,49.28,53.44,51.91,50.13,,,
539,11/7/2025 6:26,49.26,53.46,51.98,50.09,,,
540,11/7/2025 6:26,49.21,53.47,51.93,50.09,,,
541,11/7/2025 6:27,49.26,53.42,51.96,50.04,,,
542,11/7/2025 6:27,49.17,53.49,51.85,50.09,,,
543,11/7/2025 6:27,49.17,53.33,51.93,50.05,,,
544,11/7/2025 6:27,49.15,53.33,51.85,50.05,,,
545,11/7/2025 6:27,49.12,53.24,51.82,50,,,
546,11/7/2025 6:27,49.14,53.24,51.78,50.11,,,
547,11/7/2025 6:27,49.14,53.19,51.75,50.11,,,
548,11/7/2025 6:27,49.1,53.15,51.6,49.96,,,
549,11/7/2025 6:27,49.05,53.22,51.46,49.86,,,
550,11/7/2025 6:27,49.12,53.24,51.4,49.86,,,
551,11/7/2025 6:27,49.05,53.2,51.33,49.84,,,
552,11/7/2025 6:27,49.03,53.15,51.24,49.75,,,
553,11/7/2025 6:27,49.01,53.13,51.12,49.77,,,
554,11/7/2025 6:27,49.01,53.04,51.17,49.75,,,
555,11/7/2025 6:27,49.08,53.01,51.1,49.73,,,
556,11/7/2025 6:27,49.01,52.99,51.13,49.69,,,
557,11/7/2025 6:27,48.96,52.88,51.15,49.69,,,
558,11/7/2025 6:27,48.96,52.86,51.15,49.77,,,
559,11/7/2025 6:27,49.01,52.74,51.19,49.77,,,
560,11/7/2025 6:27,48.99,52.74,51.19,49.84,,,
561,11/7/2025 6:28,48.97,52.74,51.33,49.98,,,
562,11/7/2025 6:28,49.01,52.7,51.49,50.04,,,
563,11/7/2025 6:28,49.03,52.72,51.46,50.04,,,
564,11/7/2025 6:28,49.1,52.66,51.57,50.09,,,
565,11/7/2025 6:28,49.01,52.63,51.57,50.07,,,
566,11/7/2025 6:28,49.06,52.59,51.53,50,,,
567,11/7/2025 6:28,49.08,52.48,51.46,49.96,,,
568,11/7/2025 6:28,49.03,52.39,51.48,49.89,,,
569,11/7/2025 6:28,49.06,52.3,51.33,49.84,,,
570,11/7/2025 6:28,49.03,52.21,51.35,49.86,,,
571,11/7/2025 6:28,49.08,52.25,51.39,49.86,,,
572,11/7/2025 6:28,49.01,52.25,51.3,49.86,,,
573,11/7/2025 6:28,49.01,52.18,51.31,49.82,,,
574,11/7/2025 6:28,49.03,52.3,51.39,49.87,,,
575,11/7/2025 6:28,48.97,52.39,51.39,49.77,,,
576,11/7/2025 6:28,48.99,52.36,51.3,49.78,,,
577,11/7/2025 6:28,48.96,52.5,51.3,49.69,,,
578,11/7/2025 6:28,48.97,52.52,51.35,49.71,,,
579,11/7/2025 6:28,48.9,52.52,51.37,49.64,,,
580,11/7/2025 6:28,48.9,52.54,51.42,49.55,,,
581,11/7/2025 6:29,48.87,52.56,51.44,49.44,,,
582,11/7/2025 6:29,48.85,52.5,51.49,49.57,,,
583,11/7/2025 6:29,48.87,52.57,51.49,49.55,,,
584,11/7/2025 6:29,48.85,52.57,51.49,49.57,,,
585,11/7/2025 6:29,48.83,52.68,51.44,49.55,,,
586,11/7/2025 6:29,48.85,52.7,51.53,49.62,,,
587,11/7/2025 6:29,48.81,52.75,51.51,49.57,,,
588,11/7/2025 6:29,48.78,52.79,51.58,49.53,,,
589,11/7/2025 6:29,48.76,52.79,51.55,49.62,,,
590,11/7/2025 6:29,48.74,52.7,51.4,49.53,,,
591,11/7/2025 6:29,48.72,52.7,51.44,49.62,,,
592,11/7/2025 6:29,48.78,52.65,51.33,49.59,,,
593,11/7/2025 6:29,48.76,52.68,51.22,49.53,,,
594,11/7/2025 6:29,48.72,52.63,51.26,49.51,,,
595,11/7/2025 6:29,48.76,52.63,51.17,49.48,,,
596,11/7/2025 6:29,48.7,52.7,51.22,49.48,,,
597,11/7/2025 6:29,48.72,52.7,51.28,49.57,,,
598,11/7/2025 6:29,48.76,52.77,51.39,49.62,,,
599,11/7/2025 6:29,48.76,52.7,51.37,49.66,,,
600,11/7/2025 6:29,48.76,52.84,51.37,49.71,,,
601,11/7/2025 6:30,48.76,52.79,51.49,49.87,,,
602,11/7/2025 6:30,48.78,52.79,51.51,49.84,,,
603,11/7/2025 6:30,48.79,52.74,51.49,49.87,,,
604,11/7/2025 6:30,48.78,52.77,51.6,49.93,,,
605,11/7/2025 6:30,48.83,52.7,51.57,50.02,,,
606,11/7/2025 6:30,48.92,52.7,51.58,49.95,,,
607,11/7/2025 6:30,48.81,52.7,51.67,50,,,
608,11/7/2025 6:30,48.87,52.65,51.69,50.13,,,
609,11/7/2025 6:30,48.88,52.7,51.78,50.18,,,
610,11/7/2025 6:30,48.88,52.74,51.78,50.2,,,
611,11/7/2025 6:30,48.88,52.75,51.78,50.22,,,
612,11/7/2025 6:30,48.85,52.77,51.82,50.31,,,
613,11/7/2025 6:30,48.88,52.83,51.84,50.27,,,
614,11/7/2025 6:30,48.87,52.79,51.84,50.36,,,
615,11/7/2025 6:30,48.85,52.83,51.94,50.34,,,
616,11/7/2025 6:30,48.87,52.77,52.02,50.34,,,
617,11/7/2025 6:30,48.85,52.86,52.07,50.43,,,
618,11/7/2025 6:30,48.88,52.88,52.16,50.52,,,
619,11/7/2025 6:30,48.83,52.86,52.11,50.54,,,
620,11/7/2025 6:30,48.88,52.88,52.09,50.58,,,
621,11/7/2025 6:31,48.87,52.9,52.11,50.59,,,
622,11/7/2025 6:31,48.81,52.97,52.14,50.5,,,
623,11/7/2025 6:31,48.87,52.97,52.23,50.5,,,
624,11/7/2025 6:31,48.88,52.97,52.2,50.47,,,
625,11/7/2025 6:31,48.9,53.01,52.09,50.4,,,
626,11/7/2025 6:31,48.92,53.02,52.09,50.34,,,
627,11/7/2025 6:31,48.92,52.99,52.05,50.11,,,
628,11/7/2025 6:31,48.92,52.92,51.91,50.07,,,
629,11/7/2025 6:31,48.92,52.88,51.8,50.07,,,
630,11/7/2025 6:31,48.81,52.99,51.73,49.98,,,
631,11/7/2025 6:31,48.88,53.02,51.69,49.89,,,
632,11/7/2025 6:31,48.88,53.08,51.66,49.84,,,
633,11/7/2025 6:31,48.83,53.1,51.69,49.89,,,
634,11/7/2025 6:31,48.81,53.15,51.73,49.93,,,
635,11/7/2025 6:31,48.78,53.19,51.78,49.96,,,
636,11/7/2025 6:31,48.78,53.13,51.71,49.95,,,
637,11/7/2025 6:31,48.76,53.1,51.69,49.87,,,
638,11/7/2025 6:31,48.78,53.1,51.66,49.91,,,
639,11/7/2025 6:31,48.78,53.15,51.75,49.93,,,
640,11/7/2025 6:31,48.67,53.13,51.78,50,,,
641,11/7/2025 6:32,48.7,53.15,51.76,49.98,,,
642,11/7/2025 6:32,48.67,53.19,51.76,50.05,,,
643,11/7/2025 6:32,48.74,53.13,51.85,50.16,,,
644,11/7/2025 6:32,48.7,53.06,51.98,50.34,,,
645,11/7/2025 6:32,48.7,53.04,52.03,50.47,,,
646,11/7/2025 6:32,48.67,53.01,52.2,50.5,,,
647,11/7/2025 6:32,48.7,53.06,52.16,50.56,,,
648,11/7/2025 6:32,48.7,53.06,52.12,50.52,,,
649,11/7/2025 6:32,48.76,53.13,52.14,50.5,,,
650,11/7/2025 6:32,48.76,53.1,52.14,50.49,,,
651,11/7/2025 6:32,48.76,53.08,52.2,50.41,,,
652,11/7/2025 6:32,48.81,53.02,52.32,50.7,,,
653,11/7/2025 6:32,48.85,53.17,52.27,50.77,,,
654,11/7/2025 6:32,48.81,53.19,52.43,50.86,,,
655,11/7/2025 6:32,48.87,53.28,52.45,50.97,,,
656,11/7/2025 6:32,48.9,53.28,52.5,51.06,,,
657,11/7/2025 6:32,48.9,53.4,52.63,51.3,,,
658,11/7/2025 6:32,48.88,53.42,52.77,51.46,,,
659,11/7/2025 6:32,48.96,53.46,52.84,51.57,,,
660,11/7/2025 6:32,48.94,53.51,52.95,51.69,,,
661,11/7/2025 6:33,49.01,53.53,53.06,51.78,,,
662,11/7/2025 6:33,49.03,53.55,53.1,51.82,,,
663,11/7/2025 6:33,48.99,53.53,53.04,51.89,,,
664,11/7/2025 6:33,49.06,53.62,53.15,51.84,,,
665,11/7/2025 6:33,49.06,53.6,53.19,51.94,,,
666,11/7/2025 6:33,49.12,53.56,53.19,51.89,,,
667,11/7/2025 6:33,49.1,53.55,53.13,51.87,,,
668,11/7/2025 6:33,49.08,53.49,53.1,51.78,,,
669,11/7/2025 6:33,49.1,53.47,52.97,51.67,,,
670,11/7/2025 6:33,49.15,53.29,52.84,51.67,,,
671,11/7/2025 6:33,49.15,53.42,52.88,51.64,,,
672,11/7/2025 6:33,49.17,53.35,52.84,51.51,,,
673,11/7/2025 6:33,49.15,53.37,52.81,51.55,,,
674,11/7/2025 6:33,49.17,53.4,52.75,51.28,,,
675,11/7/2025 6:33,49.19,53.46,52.74,51.26,,,
676,11/7/2025 6:33,49.17,53.46,52.68,51.13,,,
677,11/7/2025 6:33,49.21,53.53,52.72,51.01,,,
678,11/7/2025 6:33,49.21,53.51,52.75,51.04,,,
679,11/7/2025 6:33,49.17,53.53,52.66,50.97,,,
680,11/7/2025 6:33,49.19,53.56,52.74,50.95,,,
681,11/7/2025 6:34,49.24,53.58,52.68,50.94,,,
682,11/7/2025 6:34,49.23,53.69,52.63,50.94,,,
683,11/7/2025 6:34,49.26,53.64,52.61,50.86,,,
684,11/7/2025 6:34,49.26,53.65,52.5,50.79,,,
685,11/7/2025 6:34,49.19,53.65,52.47,50.68,,,
686,11/7/2025 6:34,49.24,53.69,52.23,50.63,,,
687,11/7/2025 6:34,49.21,53.8,52.21,50.56,,,
688,11/7/2025 6:34,49.19,53.78,52.12,50.45,,,
689,11/7/2025 6:34,49.17,53.78,52.07,50.4,,,
690,11/7/2025 6:34,49.15,53.83,52.05,50.32,,,
691,11/7/2025 6:34,49.21,53.83,52.05,50.23,,,
692,11/7/2025 6:34,49.21,53.83,52.03,50.16,,,
693,11/7/2025 6:34,49.19,53.87,51.93,50.04,,,
694,11/7/2025 6:34,49.21,53.8,51.91,50.07,,,
695,11/7/2025 6:34,49.23,53.8,51.76,49.95,,,
696,11/7/2025 6:34,49.17,53.83,51.62,49.91,,,
697,11/7/2025 6:34,49.12,53.76,51.49,49.84,,,
698,11/7/2025 6:34,49.12,53.71,51.44,49.84,,,
699,11/7/2025 6:34,49.17,53.65,51.55,49.77,,,
700,11/7/2025 6:34,49.08,53.62,51.6,49.77,,,
701,11/7/2025 6:35,49.05,53.62,51.69,49.71,,,
702,11/7/2025 6:35,49.06,53.64,51.8,49.64,,,
703,11/7/2025 6:35,49.01,53.51,51.82,49.64,,,
704,11/7/2025 6:35,49.01,53.46,51.85,49.62,,,
705,11/7/2025 6:35,49.06,53.42,51.89,49.57,,,
706,11/7/2025 6:35,48.96,53.42,51.84,49.6,,,
707,11/7/2025 6:35,49.03,53.44,51.8,49.55,,,
708,11/7/2025 6:35,49.03,53.47,51.78,49.6,,,
709,11/7/2025 6:35,49.03,53.44,51.69,49.66,,,
710,11/7/2025 6:35,48.97,53.53,51.8,49.69,,,
711,11/7/2025 6:35,48.99,53.42,51.66,49.69,,,
712,11/7/2025 6:35,49.05,53.37,51.62,49.68,,,
713,11/7/2025 6:35,49.01,53.37,51.64,49.62,,,
714,11/7/2025 6:35,48.94,53.33,51.55,49.69,,,
715,11/7/2025 6:35,48.96,53.22,51.51,49.66,,,
716,11/7/2025 6:35,49.03,53.15,51.49,49.59,,,
717,11/7/2025 6:35,48.92,53.06,51.42,49.71,,,
718,11/7/2025 6:35,48.9,53.04,51.42,49.6,,,
719,11/7/2025 6:35,48.94,52.95,51.42,49.59,,,
720,11/7/2025 6:35,48.88,52.99,51.48,49.57,,,
721,11/7/2025 6:36,48.97,52.97,51.31,49.66,,,
722,11/7/2025 6:36,48.87,52.97,51.33,49.75,,,
723,11/7/2025 6:36,48.88,52.97,51.49,49.82,,,
724,11/7/2025 6:36,48.92,53.02,51.57,49.87,,,
725,11/7/2025 6:36,48.9,53.02,51.66,50.05,,,
726,11/7/2025 6:36,48.81,53.04,51.71,50.05,,,
727,11/7/2025 6:36,48.85,53.01,51.75,50.05,,,
728,11/7/2025 6:36,48.83,52.97,51.73,50.07,,,
729,11/7/2025 6:36,48.9,52.93,51.78,50.09,,,
730,11/7/2025 6:36,48.92,52.84,51.76,50.14,,,
731,11/7/2025 6:36,48.97,52.83,51.84,50.11,,,
732,11/7/2025 6:36,48.99,52.77,51.84,50.13,,,
733,11/7/2025 6:36,49.03,52.66,51.84,50.13,,,
734,11/7/2025 6:36,49.03,52.72,51.85,50.13,,,
735,11/7/2025 6:36,49.03,52.66,51.71,50,,,
736,11/7/2025 6:36,49.03,52.68,51.69,50,,,
737,11/7/2025 6:36,48.92,52.72,51.67,50.04,,,
738,11/7/2025 6:36,49.01,52.68,51.71,50.09,,,
739,11/7/2025 6:36,49.05,52.68,51.82,50.13,,,
740,11/7/2025 6:36,49.05,52.77,51.91,50.25,,,
741,11/7/2025 6:37,49.14,52.86,51.94,50.4,,,
742,11/7/2025 6:37,49.06,52.97,52,50.36,,,
743,11/7/2025 6:37,49.08,53.15,52.02,50.36,,,
744,11/7/2025 6:37,49.15,53.11,52.09,50.38,,,
745,11/7/2025 6:37,49.17,53.17,52.14,50.31,,,
746,11/7/2025 6:37,49.15,53.19,52.23,50.29,,,
747,11/7/2025 6:37,49.19,53.26,52.23,50.29,,,
748,11/7/2025 6:37,49.17,53.29,52.3,50.16,,,
749,11/7/2025 6:37,49.14,53.26,52.25,50.13,,,
750,11/7/2025 6:37,49.15,53.22,52.29,50.07,,,
751,11/7/2025 6:37,49.17,53.29,52.25,50.09,,,
752,11/7/2025 6:37,49.1,53.31,52.29,49.95,,,
753,11/7/2025 6:37,49.08,53.33,52.2,50.05,,,
754,11/7/2025 6:37,49.06,53.35,52.27,50.05,,,
755,11/7/2025 6:37,49.06,53.31,52.25,50.04,,,
756,11/7/2025 6:37,49.06,53.31,52.21,50.02,,,
757,11/7/2025 6:37,49.03,53.24,52.23,50.09,,,
758,11/7/2025 6:37,49.03,53.31,52.23,50.16,,,
759,11/7/2025 6:37,48.99,53.26,52.23,50.11,,,
760,11/7/2025 6:37,49.06,53.31,52.29,50.11,,,
761,11/7/2025 6:38,49.01,53.31,52.38,50.18,,,
762,11/7/2025 6:38,49.06,53.17,52.34,50.18,,,
763,11/7/2025 6:38,48.97,53.13,52.38,50.27,,,
764,11/7/2025 6:38,49.06,53.15,52.38,50.22,,,
765,11/7/2025 6:38,49.14,53.15,52.41,50.22,,,
766,11/7/2025 6:38,49.05,53.15,52.39,50.22,,,
767,11/7/2025 6:38,49.17,53.22,52.45,50.22,,,
768,11/7/2025 6:38,49.15,53.28,52.41,50.31,,,
769,11/7/2025 6:38,49.08,53.29,52.43,50.31,,,
770,11/7/2025 6:38,49.08,53.24,52.47,50.32,,,
771,11/7/2025 6:38,49.15,53.17,52.5,50.43,,,
772,11/7/2025 6:38,49.08,53.17,52.47,50.4,,,
773,11/7/2025 6:38,49.05,53.19,52.52,50.38,,,
774,11/7/2025 6:38,49.05,53.2,52.54,50.31,,,
775,11/7/2025 6:38,49.06,53.19,52.48,50.4,,,
776,11/7/2025 6:38,48.97,53.22,52.52,50.38,,,
777,11/7/2025 6:38,48.97,53.28,52.47,50.32,,,
778,11/7/2025 6:38,48.99,53.26,52.39,50.27,,,
779,11/7/2025 6:38,48.99,53.31,52.29,50.27,,,
780,11/7/2025 6:38,49.01,53.29,52.09,50.2,,,
781,11/7/2025 6:39,49.03,53.42,51.94,50.09,,,
782,11/7/2025 6:39,48.97,53.4,51.91,50.13,,,
783,11/7/2025 6:39,48.97,53.46,51.89,49.98,,,
784,11/7/2025 6:39,48.96,53.44,51.87,50.04,,,
785,11/7/2025 6:39,49.03,53.42,51.93,50.04,,,
786,11/7/2025 6:39,48.97,53.33,51.87,50.07,,,
787,11/7/2025 6:39,48.97,53.31,51.84,50.14,,,
788,11/7/2025 6:39,49.01,53.19,51.89,50.23,,,
789,11/7/2025 6:39,48.97,53.26,51.89,50.2,,,
790,11/7/2025 6:39,49.05,53.1,51.91,50.27,,,
791,11/7/2025 6:39,49.08,53.22,52.03,50.32,,,
792,11/7/2025 6:39,49.06,53.17,52.12,50.4,,,
793,11/7/2025 6:39,49.08,53.24,52.32,50.63,,,
794,11/7/2025 6:39,49.06,53.28,52.36,50.65,,,
795,11/7/2025 6:39,49.15,53.35,52.54,50.81,,,
796,11/7/2025 6:39,49.06,53.38,52.39,50.83,,,
797,11/7/2025 6:39,49.15,53.31,52.34,50.74,,,
798,11/7/2025 6:39,49.19,53.2,52.36,50.67,,,
799,11/7/2025 6:39,49.17,53.26,52.34,50.63,,,
800,11/7/2025 6:39,49.26,53.28,52.36,50.67,,,
801,11/7/2025 6:40,49.26,53.33,52.52,50.7,,,
802,11/7/2025 6:40,49.24,53.37,52.57,50.76,,,
803,11/7/2025 6:40,49.33,53.47,52.68,50.97,,,
804,11/7/2025 6:40,49.33,53.53,52.7,51.06,,,
805,11/7/2025 6:40,49.37,53.58,52.79,51.12,,,
806,11/7/2025 6:40,49.33,53.58,52.9,51.24,,,
807,11/7/2025 6:40,49.37,53.65,52.95,51.39,,,
808,11/7/2025 6:40,49.41,53.78,53.02,51.55,,,
809,11/7/2025 6:40,49.44,53.8,53.04,51.64,,,
810,11/7/2025 6:40,49.53,53.78,53.06,51.6,,,
811,11/7/2025 6:40,49.59,53.78,53.06,51.69,,,
812,11/7/2025 6:40,49.69,53.82,53.1,51.8,,,
813,11/7/2025 6:40,49.69,53.89,53.19,51.89,,,
814,11/7/2025 6:40,49.73,53.83,53.17,51.76,,,
815,11/7/2025 6:40,49.75,53.69,53.1,51.67,,,
816,11/7/2025 6:40,49.86,53.69,53.04,51.64,,,
817,11/7/2025 6:40,49.75,53.67,52.92,51.58,,,
818,11/7/2025 6:40,49.82,53.53,52.83,51.46,,,
819,11/7/2025 6:40,49.77,53.42,52.74,51.44,,,
820,11/7/2025 6:40,49.87,53.42,52.7,51.22,,,
821,11/7/2025 6:41,49.82,53.28,52.5,51.1,,,
822,11/7/2025 6:41,49.86,53.28,52.39,51.01,,,
823,11/7/2025 6:41,49.82,53.15,52.36,50.9,,,
824,11/7/2025 6:41,49.82,53.02,52.25,50.86,,,
825,11/7/2025 6:41,49.86,53.01,52.18,50.85,,,
826,11/7/2025 6:41,49.78,53.13,52.2,50.77,,,
827,11/7/2025 6:41,49.73,53.11,52.16,50.77,,,
828,11/7/2025 6:41,49.73,53.13,52.18,50.76,,,
829,11/7/2025 6:41,49.77,53.06,52.18,50.79,,,
830,11/7/2025 6:41,49.78,53.13,52.27,50.76,,,
831,11/7/2025 6:41,49.78,53.04,52.2,50.72,,,
832,11/7/2025 6:41,49.8,53.02,52.25,50.74,,,
833,11/7/2025 6:41,49.78,53.02,52.12,50.67,,,
834,11/7/2025 6:41,49.73,52.92,52.12,50.7,,,
835,11/7/2025 6:41,49.78,52.97,52.21,50.67,,,
836,11/7/2025 6:41,49.73,53.01,52.21,50.72,,,
837,11/7/2025 6:41,49.8,52.97,52.23,50.81,,,
838,11/7/2025 6:41,49.84,53.01,52.21,50.85,,,
839,11/7/2025 6:41,49.77,52.9,52.21,50.88,,,
840,11/7/2025 6:41,49.69,53.02,52.25,50.81,,,
841,11/7/2025 6:42,49.66,53.02,52.32,50.85,,,
842,11/7/2025 6:42,49.69,53.06,52.25,50.79,,,
843,11/7/2025 6:42,49.71,53.06,52.29,50.81,,,
844,11/7/2025 6:42,49.66,52.92,52.18,50.77,,,
845,11/7/2025 6:42,49.66,53.04,52.2,50.7,,,
846,11/7/2025 6:42,49.66,53.02,52.18,50.74,,,
847,11/7/2025 6:42,49.66,52.99,52.18,50.68,,,
848,11/7/2025 6:42,49.68,53.01,52.12,50.72,,,
849,11/7/2025 6:42,49.62,53.08,52.2,50.72,,,
850,11/7/2025 6:42,49.64,53.08,52.21,50.77,,,
851,11/7/2025 6:42,49.62,53.1,52.23,50.68,,,
852,11/7/2025 6:42,49.59,53.1,52.29,50.74,,,
853,11/7/2025 6:42,49.59,53.17,52.29,50.77,,,
