"Plot Title: three"
"#","Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: A)","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: B)","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: C)","K-Type, °F (LGR S/N: 21504775, SEN S/N: 21504775, LBL: D)","Host Connected (LGR S/N: 21504775)","Stopped (LGR S/N: 21504775)","End Of File (LGR S/N: 21504775)"
376,11/07/25 06:18:45 AM,44.64,46.18,45.72,49.68,,,
377,11/07/25 06:18:48 AM,44.58,46.17,45.75,49.66,,,
378,11/07/25 06:18:51 AM,44.62,46.13,45.72,49.60,,,
379,11/07/25 06:18:54 AM,44.55,46.15,45.72,49.59,,,
380,11/07/25 06:18:57 AM,44.69,46.09,45.61,49.55,,,
381,11/07/25 06:19:00 AM,44.67,46.02,45.59,49.60,,,
382,11/07/25 06:19:03 AM,44.71,45.97,45.54,49.57,,,
383,11/07/25 06:19:06 AM,44.64,45.84,45.63,49.60,,,
384,11/07/25 06:19:09 AM,44.65,45.84,45.57,49.60,,,
385,11/07/25 06:19:12 AM,44.64,45.82,45.59,49.60,,,
386,11/07/25 06:19:15 AM,44.71,45.86,45.63,49.64,,,
387,11/07/25 06:19:18 AM,44.65,45.91,45.70,49.66,,,
388,11/07/25 06:19:21 AM,44.64,45.95,45.75,49.71,,,
389,11/07/25 06:19:24 AM,44.67,45.90,45.72,49.75,,,
390,11/07/25 06:19:27 AM,44.60,45.91,45.64,49.77,,,
391,11/07/25 06:19:30 AM,44.62,45.97,45.66,49.78,,,
392,11/07/25 06:19:33 AM,44.60,46.08,45.63,49.68,,,
393,11/07/25 06:19:36 AM,44.56,45.97,45.68,49.68,,,
394,11/07/25 06:19:39 AM,44.62,46.08,45.68,49.64,,,
395,11/07/25 06:19:42 AM,44.56,46.11,45.66,49.60,,,
396,11/07/25 06:19:45 AM,44.58,46.11,45.66,49.53,,,
397,11/07/25 06:19:48 AM,44.60,46.09,45.66,49.59,,,
398,11/07/25 06:19:51 AM,44.62,46.08,45.63,49.50,,,
399,11/07/25 06:19:54 AM,44.65,46.00,45.73,49.44,,,
400,11/07/25 06:19:57 AM,44.56,46.08,45.61,49.51,,,
401,11/07/25 06:20:00 AM,44.55,46.08,45.61,49.59,,,
402,11/07/25 06:20:03 AM,44.56,46.06,45.66,49.48,,,
403,11/07/25 06:20:06 AM,44.53,46.04,45.61,49.50,,,
404,11/07/25 06:20:09 AM,44.55,46.02,45.59,49.35,,,
405,11/07/25 06:20:12 AM,44.53,45.99,45.57,49.28,,,
406,11/07/25 06:20:15 AM,44.55,45.97,45.57,49.24,,,
407,11/07/25 06:20:18 AM,44.51,46.13,45.61,49.19,,,
408,11/07/25 06:20:21 AM,44.58,45.90,45.61,49.15,,,
409,11/07/25 06:20:24 AM,44.62,45.90,45.57,49.15,,,
410,11/07/25 06:20:27 AM,44.71,45.90,45.59,49.21,,,
411,11/07/25 06:20:30 AM,44.71,45.91,45.59,49.12,,,
412,11/07/25 06:20:33 AM,44.64,45.91,45.48,49.17,,,
413,11/07/25 06:20:36 AM,44.65,45.97,45.52,49.19,,,
414,11/07/25 06:20:39 AM,44.67,46.00,45.52,49.26,,,
415,11/07/25 06:20:42 AM,44.62,45.91,45.46,49.32,,,
416,11/07/25 06:20:45 AM,44.58,45.84,45.46,49.32,,,
417,11/07/25 06:20:48 AM,44.60,45.91,45.46,49.41,,,
418,11/07/25 06:20:51 AM,44.62,45.79,45.46,49.53,,,
419,11/07/25 06:20:54 AM,44.64,45.77,45.45,49.57,,,
420,11/07/25 06:20:57 AM,44.60,45.63,45.36,49.66,,,
421,11/07/25 06:21:00 AM,44.74,45.59,45.39,49.75,,,
422,11/07/25 06:21:03 AM,44.82,45.54,45.37,49.78,,,
423,11/07/25 06:21:06 AM,44.82,45.45,45.23,49.75,,,
424,11/07/25 06:21:09 AM,44.82,45.36,45.28,49.64,,,
425,11/07/25 06:21:12 AM,44.89,45.36,45.18,49.71,,,
426,11/07/25 06:21:15 AM,44.96,45.32,45.09,49.78,,,
427,11/07/25 06:21:18 AM,44.98,45.32,45.14,49.84,,,
428,11/07/25 06:21:21 AM,45.01,45.30,45.10,49.75,,,
429,11/07/25 06:21:24 AM,44.92,45.18,45.07,49.71,,,
430,11/07/25 06:21:27 AM,44.98,45.16,45.05,49.80,,,
431,11/07/25 06:21:30 AM,45.03,45.16,45.05,49.75,,,
432,11/07/25 06:21:33 AM,44.94,45.14,45.03,49.68,,,
433,11/07/25 06:21:36 AM,45.05,45.12,45.07,49.68,,,
434,11/07/25 06:21:39 AM,45.12,45.05,45.03,49.64,,,
435,11/07/25 06:21:42 AM,45.10,45.12,45.07,49.64,,,
436,11/07/25 06:21:45 AM,45.10,45.12,45.03,49.69,,,
437,11/07/25 06:21:48 AM,45.14,45.10,45.16,49.59,,,
438,11/07/25 06:21:51 AM,45.16,45.19,45.14,49.60,,,
439,11/07/25 06:21:54 AM,45.07,45.16,45.19,49.59,,,
440,11/07/25 06:21:57 AM,45.05,45.12,45.18,49.73,,,
441,11/07/25 06:22:00 AM,45.09,45.32,45.23,49.62,,,
442,11/07/25 06:22:03 AM,45.16,45.48,45.19,49.59,,,
443,11/07/25 06:22:06 AM,45.19,45.45,45.23,49.62,,,
444,11/07/25 06:22:09 AM,45.09,45.43,45.25,49.68,,,
445,11/07/25 06:22:12 AM,45.07,45.45,45.27,49.68,,,
446,11/07/25 06:22:15 AM,45.01,45.52,45.30,49.68,,,
447,11/07/25 06:22:18 AM,45.01,45.52,45.36,49.73,,,
448,11/07/25 06:22:21 AM,44.91,45.52,45.30,49.77,,,
449,11/07/25 06:22:24 AM,44.87,45.59,45.32,49.68,,,
450,11/07/25 06:22:27 AM,44.80,45.61,45.34,49.75,,,
451,11/07/25 06:22:30 AM,44.76,45.64,45.30,49.73,,,
452,11/07/25 06:22:33 AM,44.82,45.73,45.32,49.75,,,
453,11/07/25 06:22:36 AM,44.80,45.57,45.30,49.66,,,
454,11/07/25 06:22:39 AM,44.82,45.55,45.27,49.51,,,
455,11/07/25 06:22:42 AM,44.83,45.46,45.23,49.60,,,
456,11/07/25 06:22:45 AM,44.83,45.45,45.30,49.69,,,
457,11/07/25 06:22:48 AM,44.74,45.34,45.28,49.71,,,
458,11/07/25 06:22:51 AM,44.67,45.41,45.28,49.55,,,
459,11/07/25 06:22:54 AM,44.65,45.46,45.27,49.51,,,
460,11/07/25 06:22:57 AM,44.67,45.41,45.21,49.51,,,
461,11/07/25 06:23:00 AM,44.64,45.46,45.28,49.50,,,
462,11/07/25 06:23:03 AM,44.67,45.43,45.37,49.64,,,
463,11/07/25 06:23:06 AM,44.69,45.43,45.41,49.71,,,
464,11/07/25 06:23:09 AM,44.69,45.43,45.30,49.73,,,
465,11/07/25 06:23:12 AM,44.73,45.32,45.28,49.77,,,
466,11/07/25 06:23:15 AM,44.83,45.28,45.25,49.84,,,
467,11/07/25 06:23:18 AM,44.89,45.12,45.25,49.89,,,
468,11/07/25 06:23:21 AM,44.91,45.03,45.28,49.87,,,
469,11/07/25 06:23:24 AM,45.05,45.07,45.34,49.89,,,
470,11/07/25 06:23:27 AM,45.03,45.05,45.43,49.89,,,
471,11/07/25 06:23:30 AM,45.00,45.00,45.46,49.91,,,
472,11/07/25 06:23:33 AM,45.00,45.03,45.45,49.98,,,
473,11/07/25 06:23:36 AM,44.92,45.09,45.59,49.98,,,
474,11/07/25 06:23:39 AM,44.98,45.19,45.59,49.98,,,
475,11/07/25 06:23:42 AM,44.98,45.28,45.61,50.11,,,
476,11/07/25 06:23:45 AM,44.92,45.61,45.72,50.45,,,
477,11/07/25 06:23:48 AM,44.94,45.59,45.72,50.61,,,
478,11/07/25 06:23:51 AM,44.91,45.66,45.70,50.58,,,
479,11/07/25 06:23:54 AM,44.87,45.84,45.72,50.38,,,
480,11/07/25 06:23:57 AM,44.96,45.93,45.88,50.29,,,
481,11/07/25 06:24:00 AM,45.03,45.97,45.97,50.32,,,
482,11/07/25 06:24:03 AM,45.07,46.04,46.13,50.31,,,
483,11/07/25 06:24:06 AM,45.12,46.27,46.11,50.31,,,
484,11/07/25 06:24:09 AM,45.14,46.49,46.09,50.31,,,
485,11/07/25 06:24:12 AM,45.16,46.54,46.15,50.34,,,
486,11/07/25 06:24:15 AM,45.16,46.51,46.13,50.38,,,
487,11/07/25 06:24:18 AM,45.14,46.45,46.20,50.34,,,
488,11/07/25 06:24:21 AM,45.21,46.38,46.17,50.36,,,
489,11/07/25 06:24:24 AM,45.16,46.26,46.13,50.36,,,
490,11/07/25 06:24:27 AM,45.19,46.31,46.11,50.27,,,
491,11/07/25 06:24:30 AM,45.19,46.29,46.08,50.25,,,
492,11/07/25 06:24:33 AM,45.23,46.29,46.08,50.23,,,
493,11/07/25 06:24:36 AM,45.21,46.42,45.99,50.18,,,
494,11/07/25 06:24:39 AM,45.19,46.31,46.06,50.23,,,
495,11/07/25 06:24:42 AM,45.37,46.35,46.00,50.09,,,
496,11/07/25 06:24:45 AM,45.55,46.33,45.99,50.00,,,
497,11/07/25 06:24:48 AM,45.59,46.44,45.93,49.84,,,
498,11/07/25 06:24:51 AM,45.61,46.49,45.99,49.75,,,
499,11/07/25 06:24:54 AM,45.64,46.54,46.04,49.71,,,
500,11/07/25 06:24:57 AM,45.63,46.45,46.02,49.71,,,
501,11/07/25 06:25:00 AM,45.59,46.40,45.99,49.71,,,
502,11/07/25 06:25:03 AM,45.59,46.35,46.09,49.71,,,
503,11/07/25 06:25:06 AM,45.57,46.33,46.09,49.77,,,
504,11/07/25 06:25:09 AM,45.61,46.44,46.15,49.82,,,
505,11/07/25 06:25:12 AM,45.61,46.44,46.17,49.78,,,
506,11/07/25 06:25:15 AM,45.61,46.36,46.18,49.62,,,
507,11/07/25 06:25:18 AM,45.61,46.36,46.09,49.57,,,
508,11/07/25 06:25:21 AM,45.57,46.38,46.09,49.53,,,
509,11/07/25 06:25:24 AM,45.48,46.38,46.02,49.46,,,
510,11/07/25 06:25:27 AM,45.45,46.35,46.08,49.42,,,
511,11/07/25 06:25:30 AM,45.46,46.44,46.02,49.53,,,
512,11/07/25 06:25:33 AM,45.39,46.40,46.00,49.44,,,
513,11/07/25 06:25:36 AM,45.34,46.45,46.04,49.42,,,
514,11/07/25 06:25:39 AM,45.34,46.47,45.99,49.42,,,
515,11/07/25 06:25:42 AM,45.30,46.45,45.99,49.44,,,
516,11/07/25 06:25:45 AM,45.23,46.44,45.99,49.35,,,
517,11/07/25 06:25:48 AM,45.23,46.47,45.97,49.39,,,
518,11/07/25 06:25:51 AM,45.23,46.51,45.95,49.53,,,
519,11/07/25 06:25:54 AM,45.19,46.53,45.99,49.62,,,
520,11/07/25 06:25:57 AM,45.21,46.51,46.02,49.62,,,
521,11/07/25 06:26:00 AM,45.25,46.49,46.02,49.57,,,
522,11/07/25 06:26:03 AM,45.19,46.56,46.04,49.64,,,
523,11/07/25 06:26:06 AM,45.18,46.47,45.99,49.62,,,
524,11/07/25 06:26:09 AM,45.18,46.51,46.04,49.50,,,
525,11/07/25 06:26:12 AM,45.16,46.44,46.02,49.59,,,
526,11/07/25 06:26:15 AM,45.10,46.51,46.08,49.57,,,
527,11/07/25 06:26:18 AM,45.14,46.49,46.06,49.53,,,
528,11/07/25 06:26:21 AM,45.05,46.47,46.02,49.48,,,
529,11/07/25 06:26:24 AM,45.07,46.40,45.99,49.48,,,
530,11/07/25 06:26:27 AM,45.05,46.45,45.93,49.48,,,
531,11/07/25 06:26:30 AM,45.07,46.44,45.95,49.57,,,
532,11/07/25 06:26:33 AM,45.03,46.45,45.90,49.62,,,
533,11/07/25 06:26:36 AM,45.01,46.45,45.91,49.69,,,
534,11/07/25 06:26:39 AM,45.00,46.47,45.91,49.68,,,
535,11/07/25 06:26:42 AM,44.96,46.53,45.97,49.66,,,
536,11/07/25 06:26:45 AM,44.96,46.49,45.86,49.73,,,
537,11/07/25 06:26:48 AM,44.92,46.58,45.86,49.66,,,
538,11/07/25 06:26:51 AM,44.91,46.47,45.91,49.68,,,
539,11/07/25 06:26:54 AM,44.92,46.44,45.91,49.69,,,
540,11/07/25 06:26:57 AM,44.96,46.36,45.86,49.68,,,
541,11/07/25 06:27:00 AM,44.91,46.40,45.82,49.75,,,
542,11/07/25 06:27:03 AM,44.91,46.33,45.81,49.71,,,
543,11/07/25 06:27:06 AM,44.89,46.29,45.88,49.69,,,
544,11/07/25 06:27:09 AM,44.92,46.27,45.75,49.59,,,
545,11/07/25 06:27:12 AM,44.87,46.20,45.81,49.69,,,
546,11/07/25 06:27:15 AM,44.76,46.18,45.79,49.60,,,
547,11/07/25 06:27:18 AM,44.82,46.18,45.70,49.50,,,
548,11/07/25 06:27:21 AM,44.82,46.18,45.70,49.50,,,
549,11/07/25 06:27:24 AM,44.89,46.13,45.64,49.55,,,
550,11/07/25 06:27:27 AM,44.82,46.13,45.64,49.57,,,
551,11/07/25 06:27:30 AM,44.76,46.06,45.64,49.60,,,
552,11/07/25 06:27:33 AM,44.73,46.13,45.63,49.59,,,
553,11/07/25 06:27:36 AM,44.78,46.02,45.54,49.57,,,
554,11/07/25 06:27:39 AM,44.82,45.93,45.52,49.57,,,
555,11/07/25 06:27:42 AM,44.87,45.95,45.46,49.57,,,
556,11/07/25 06:27:45 AM,45.01,45.91,45.36,49.53,,,
557,11/07/25 06:27:48 AM,45.00,45.93,45.34,49.66,,,
558,11/07/25 06:27:51 AM,44.92,45.86,45.28,49.69,,,
559,11/07/25 06:27:54 AM,44.96,45.82,45.27,49.64,,,
560,11/07/25 06:27:57 AM,44.94,45.86,45.28,49.84,,,
561,11/07/25 06:28:00 AM,45.03,45.72,45.18,49.87,,,
562,11/07/25 06:28:03 AM,44.96,45.66,45.21,49.84,,,
563,11/07/25 06:28:06 AM,44.94,45.61,45.19,49.80,,,
564,11/07/25 06:28:09 AM,44.94,45.61,45.21,49.80,,,
565,11/07/25 06:28:12 AM,45.01,45.57,45.16,49.80,,,
566,11/07/25 06:28:15 AM,45.00,45.55,45.21,49.84,,,
567,11/07/25 06:28:18 AM,45.16,45.59,45.12,49.75,,,
568,11/07/25 06:28:21 AM,45.07,45.72,45.12,49.87,,,
569,11/07/25 06:28:24 AM,45.03,45.66,45.18,49.96,,,
570,11/07/25 06:28:27 AM,45.01,45.66,45.18,50.05,,,
571,11/07/25 06:28:30 AM,44.96,45.61,45.21,50.09,,,
572,11/07/25 06:28:33 AM,45.01,45.61,45.27,50.13,,,
573,11/07/25 06:28:36 AM,45.00,45.66,45.27,50.04,,,
574,11/07/25 06:28:39 AM,45.00,45.64,45.36,50.02,,,
575,11/07/25 06:28:42 AM,45.01,45.68,45.28,50.11,,,
576,11/07/25 06:28:45 AM,45.05,45.68,45.36,50.05,,,
577,11/07/25 06:28:48 AM,44.94,45.72,45.32,50.07,,,
578,11/07/25 06:28:51 AM,44.96,45.59,45.41,50.04,,,
579,11/07/25 06:28:54 AM,45.03,45.57,45.45,49.95,,,
580,11/07/25 06:28:57 AM,45.01,45.55,45.41,49.89,,,
581,11/07/25 06:29:00 AM,44.96,45.55,45.39,49.93,,,
582,11/07/25 06:29:03 AM,44.83,45.55,45.37,49.93,,,
583,11/07/25 06:29:06 AM,44.28,45.03,45.39,49.98,,,
584,11/07/25 06:29:09 AM,44.13,45.37,45.48,49.95,,,
585,11/07/25 06:29:12 AM,44.58,45.59,45.59,49.91,,,
586,11/07/25 06:29:15 AM,43.81,45.54,45.59,49.95,,,
587,11/07/25 06:29:18 AM,43.56,45.54,45.81,50.02,,,
588,11/07/25 06:29:21 AM,43.56,45.73,45.97,49.96,,,
589,11/07/25 06:29:24 AM,43.59,45.84,46.04,49.93,,,
590,11/07/25 06:29:27 AM,44.62,45.99,45.97,49.84,,,
591,11/07/25 06:29:30 AM,44.76,46.06,45.86,49.82,,,
592,11/07/25 06:29:33 AM,44.89,46.04,45.88,49.78,,,
593,11/07/25 06:29:36 AM,44.98,46.09,45.86,49.73,,,
594,11/07/25 06:29:39 AM,44.92,45.99,45.86,49.82,,,
595,11/07/25 06:29:42 AM,44.89,45.99,45.82,49.84,,,
596,11/07/25 06:29:45 AM,44.85,45.91,45.77,49.75,,,
597,11/07/25 06:29:48 AM,44.89,46.02,45.81,49.78,,,
598,11/07/25 06:29:51 AM,44.92,46.00,45.79,49.82,,,
599,11/07/25 06:29:54 AM,44.92,46.04,45.77,49.89,,,
600,11/07/25 06:29:57 AM,44.91,46.02,45.82,49.93,,,
601,11/07/25 06:30:00 AM,44.89,46.02,45.88,49.96,,,
602,11/07/25 06:30:03 AM,44.89,46.11,45.88,50.04,,,
603,11/07/25 06:30:06 AM,44.83,46.13,45.86,50.07,,,
604,11/07/25 06:30:09 AM,44.91,46.08,45.84,50.07,,,
605,11/07/25 06:30:12 AM,44.83,46.08,45.91,50.02,,,
606,11/07/25 06:30:15 AM,44.76,46.08,45.91,50.04,,,
607,11/07/25 06:30:18 AM,44.76,46.02,45.95,50.07,,,
608,11/07/25 06:30:21 AM,44.82,46.02,45.99,50.05,,,
609,11/07/25 06:30:24 AM,44.78,45.99,46.00,50.02,,,
610,11/07/25 06:30:27 AM,44.83,46.04,45.95,50.00,,,
611,11/07/25 06:30:30 AM,44.83,46.06,45.90,49.98,,,
612,11/07/25 06:30:33 AM,44.83,46.04,45.95,50.09,,,
613,11/07/25 06:30:36 AM,44.80,46.09,45.91,50.13,,,
614,11/07/25 06:30:39 AM,44.73,46.02,45.95,50.04,,,
615,11/07/25 06:30:42 AM,44.82,46.09,45.88,50.07,,,
616,11/07/25 06:30:45 AM,44.80,46.08,45.88,49.98,,,
617,11/07/25 06:30:48 AM,44.76,46.06,45.90,50.02,,,
618,11/07/25 06:30:51 AM,44.76,46.11,45.84,50.00,,,
619,11/07/25 06:30:54 AM,44.80,46.04,45.86,49.93,,,
620,11/07/25 06:30:57 AM,44.87,46.02,45.84,50.00,,,
621,11/07/25 06:31:00 AM,44.83,46.04,45.77,50.00,,,
622,11/07/25 06:31:03 AM,44.87,46.04,45.84,49.98,,,
623,11/07/25 06:31:06 AM,44.83,45.99,45.86,49.95,,,
624,11/07/25 06:31:09 AM,44.89,45.95,45.88,50.00,,,
625,11/07/25 06:31:12 AM,44.91,45.93,45.84,49.96,,,
626,11/07/25 06:31:15 AM,44.02,48.15,44.22,53.02,,,
627,11/07/25 06:31:18 AM,44.33,46.92,45.09,51.28,,,
628,11/07/25 06:31:21 AM,44.56,46.44,45.34,50.68,,,
629,11/07/25 06:31:24 AM,44.73,46.22,45.57,50.49,,,
630,11/07/25 06:31:27 AM,44.82,46.11,45.61,50.32,,,
631,11/07/25 06:31:30 AM,44.80,46.04,45.59,50.25,,,
632,11/07/25 06:31:33 AM,44.80,45.99,45.61,50.11,,,
633,11/07/25 06:31:36 AM,44.80,46.02,45.70,50.02,,,
634,11/07/25 06:31:39 AM,44.80,46.06,45.63,50.02,,,
635,11/07/25 06:31:42 AM,44.78,46.02,45.61,49.95,,,
636,11/07/25 06:31:45 AM,44.78,46.09,45.70,49.87,,,
637,11/07/25 06:31:48 AM,44.78,46.06,45.70,49.86,,,
638,11/07/25 06:31:51 AM,44.76,46.09,45.70,49.87,,,
639,11/07/25 06:31:54 AM,44.78,46.02,45.68,49.78,,,
640,11/07/25 06:31:57 AM,44.85,45.99,45.68,49.84,,,
641,11/07/25 06:32:00 AM,44.78,46.00,45.68,49.71,,,
642,11/07/25 06:32:03 AM,44.82,46.06,45.70,49.73,,,
643,11/07/25 06:32:06 AM,44.83,46.08,45.73,49.64,,,
644,11/07/25 06:32:09 AM,44.78,46.08,45.68,49.69,,,
645,11/07/25 06:32:12 AM,44.78,46.06,45.68,49.69,,,
646,11/07/25 06:32:15 AM,44.76,46.06,45.66,49.73,,,
647,11/07/25 06:32:18 AM,44.82,46.08,45.64,49.84,,,
648,11/07/25 06:32:21 AM,44.78,46.00,45.68,49.96,,,
649,11/07/25 06:32:24 AM,44.73,46.02,45.68,50.09,,,
650,11/07/25 06:32:27 AM,44.80,45.97,45.72,50.14,,,
651,11/07/25 06:32:30 AM,44.82,46.04,45.66,50.16,,,
652,11/07/25 06:32:33 AM,44.80,46.09,45.66,50.14,,,
653,11/07/25 06:32:36 AM,44.76,46.02,45.72,50.23,,,
654,11/07/25 06:32:39 AM,44.82,45.97,45.73,50.20,,,
655,11/07/25 06:32:42 AM,44.89,45.91,45.77,50.22,,,
656,11/07/25 06:32:45 AM,44.82,45.99,45.73,50.11,,,
657,11/07/25 06:32:48 AM,44.91,45.90,45.72,50.04,,,
658,11/07/25 06:32:51 AM,44.98,45.84,45.72,49.98,,,
659,11/07/25 06:32:54 AM,44.96,45.82,45.68,50.02,,,
660,11/07/25 06:32:57 AM,44.87,45.82,45.73,49.98,,,
661,11/07/25 06:33:00 AM,45.01,45.81,45.81,50.09,,,
662,11/07/25 06:33:03 AM,45.00,45.82,45.72,50.11,,,
663,11/07/25 06:33:06 AM,45.03,45.81,45.73,50.14,,,
664,11/07/25 06:33:09 AM,44.96,45.81,45.75,50.18,,,
665,11/07/25 06:33:12 AM,45.01,45.79,45.72,50.18,,,
666,11/07/25 06:33:15 AM,44.98,45.77,45.75,50.20,,,
667,11/07/25 06:33:18 AM,45.00,45.77,45.72,50.16,,,
668,11/07/25 06:33:21 AM,45.01,45.84,45.79,50.13,,,
669,11/07/25 06:33:24 AM,45.03,45.79,45.79,50.14,,,
670,11/07/25 06:33:27 AM,44.91,45.91,45.81,50.09,,,
671,11/07/25 06:33:30 AM,44.96,45.90,45.77,50.02,,,
672,11/07/25 06:33:33 AM,44.91,45.84,45.77,50.07,,,
673,11/07/25 06:33:36 AM,44.92,45.84,45.73,50.09,,,
674,11/07/25 06:33:39 AM,44.94,45.84,45.81,50.09,,,
675,11/07/25 06:33:42 AM,44.94,45.90,45.84,50.07,,,
676,11/07/25 06:33:45 AM,44.83,45.86,45.72,50.04,,,
677,11/07/25 06:33:48 AM,44.62,44.89,45.68,50.07,,,
678,11/07/25 06:33:51 AM,45.07,44.89,45.61,50.07,,,
679,11/07/25 06:33:54 AM,45.05,44.80,45.59,50.11,,,
680,11/07/25 06:33:57 AM,45.09,44.80,45.61,50.14,,,
681,11/07/25 06:34:00 AM,45.05,44.82,45.61,50.04,,,
682,11/07/25 06:34:03 AM,44.80,44.94,45.59,50.07,,,
683,11/07/25 06:34:06 AM,44.56,45.07,45.70,50.02,,,
684,11/07/25 06:34:09 AM,43.72,45.79,45.81,50.00,,,
685,11/07/25 06:34:12 AM,43.34,45.72,45.81,50.00,,,
686,11/07/25 06:34:15 AM,43.61,45.77,45.81,50.00,,,
687,11/07/25 06:34:18 AM,44.06,45.93,45.79,50.02,,,
688,11/07/25 06:34:21 AM,43.70,45.90,45.75,49.98,,,
689,11/07/25 06:34:24 AM,43.74,45.88,45.77,49.91,,,
690,11/07/25 06:34:27 AM,43.34,45.82,45.79,49.98,,,
691,11/07/25 06:34:30 AM,43.74,45.93,45.73,49.93,,,
692,11/07/25 06:34:33 AM,44.49,45.97,45.73,49.89,,,
693,11/07/25 06:34:36 AM,44.58,46.04,45.77,49.87,,,
694,11/07/25 06:34:39 AM,44.40,46.08,45.72,49.93,,,
695,11/07/25 06:34:42 AM,44.62,46.15,45.72,49.93,,,
696,11/07/25 06:34:45 AM,44.56,46.09,45.72,49.95,,,
697,11/07/25 06:34:48 AM,44.60,46.08,45.79,49.87,,,
698,11/07/25 06:34:51 AM,44.62,46.09,45.79,49.91,,,
699,11/07/25 06:34:54 AM,44.58,46.02,45.79,49.89,,,
700,11/07/25 06:34:57 AM,44.64,46.02,45.73,49.89,,,
701,11/07/25 06:35:00 AM,44.64,46.00,45.77,49.87,,,
702,11/07/25 06:35:03 AM,44.60,46.02,45.77,49.86,,,
703,11/07/25 06:35:06 AM,44.58,46.02,45.79,49.82,,,
704,11/07/25 06:35:09 AM,44.56,45.99,45.81,49.78,,,
705,11/07/25 06:35:12 AM,44.56,45.97,45.75,49.84,,,
706,11/07/25 06:35:15 AM,44.62,45.95,45.81,49.78,,,
707,11/07/25 06:35:18 AM,44.56,45.86,45.79,49.69,,,
708,11/07/25 06:35:21 AM,44.56,45.90,45.82,49.73,,,
709,11/07/25 06:35:24 AM,44.58,45.95,45.82,49.75,,,
710,11/07/25 06:35:27 AM,44.55,45.95,45.86,49.78,,,
711,11/07/25 06:35:30 AM,44.58,45.99,45.82,49.78,,,
712,11/07/25 06:35:33 AM,44.55,45.97,45.86,49.75,,,
713,11/07/25 06:35:36 AM,44.64,46.02,45.82,49.80,,,
714,11/07/25 06:35:39 AM,44.67,46.02,45.84,49.91,,,
715,11/07/25 06:35:42 AM,44.58,46.08,45.84,50.02,,,
716,11/07/25 06:35:45 AM,44.62,45.99,45.88,50.07,,,
717,11/07/25 06:35:48 AM,44.64,45.99,45.86,50.05,,,
718,11/07/25 06:35:51 AM,44.73,46.06,45.82,50.09,,,
719,11/07/25 06:35:54 AM,44.73,46.06,45.84,50.05,,,
720,11/07/25 06:35:57 AM,44.76,45.97,45.82,49.87,,,
721,11/07/25 06:36:00 AM,44.82,46.04,45.82,49.91,,,
722,11/07/25 06:36:03 AM,44.78,45.95,45.77,49.86,,,
723,11/07/25 06:36:06 AM,44.82,45.88,45.77,49.77,,,
724,11/07/25 06:36:09 AM,44.85,45.84,45.77,49.80,,,
725,11/07/25 06:36:12 AM,44.91,45.66,45.73,49.80,,,
726,11/07/25 06:36:15 AM,44.91,45.70,45.66,49.77,,,
727,11/07/25 06:36:18 AM,44.91,45.66,45.70,49.75,,,
728,11/07/25 06:36:21 AM,44.94,45.66,45.75,49.87,,,
729,11/07/25 06:36:24 AM,45.00,45.63,45.73,49.87,,,
730,11/07/25 06:36:27 AM,44.91,45.70,45.73,49.93,,,
731,11/07/25 06:36:30 AM,45.00,45.79,45.68,50.02,,,
732,11/07/25 06:36:33 AM,44.96,45.84,45.73,50.09,,,
733,11/07/25 06:36:36 AM,45.05,45.88,45.77,50.16,,,
734,11/07/25 06:36:39 AM,45.03,45.90,45.88,50.16,,,
735,11/07/25 06:36:42 AM,45.07,45.90,45.93,50.20,,,
736,11/07/25 06:36:45 AM,45.07,45.97,46.04,50.11,,,
737,11/07/25 06:36:48 AM,45.05,45.95,46.11,50.11,,,
738,11/07/25 06:36:51 AM,45.07,45.97,46.09,50.13,,,
739,11/07/25 06:36:54 AM,45.03,45.95,46.08,50.05,,,
740,11/07/25 06:36:57 AM,45.01,45.93,46.06,50.04,,,
741,11/07/25 06:37:00 AM,45.03,46.00,46.06,50.09,,,
742,11/07/25 06:37:03 AM,45.05,45.97,46.06,49.98,,,
743,11/07/25 06:37:06 AM,45.09,45.99,45.97,49.80,,,
744,11/07/25 06:37:09 AM,45.12,46.06,46.02,49.87,,,
745,11/07/25 06:37:12 AM,45.09,46.04,45.95,49.75,,,
746,11/07/25 06:37:15 AM,45.12,46.13,45.99,49.82,,,
747,11/07/25 06:37:18 AM,45.14,46.26,46.00,49.82,,,
748,11/07/25 06:37:21 AM,45.10,46.26,45.93,49.77,,,
749,11/07/25 06:37:24 AM,45.10,46.22,45.97,49.75,,,
750,11/07/25 06:37:27 AM,45.09,46.24,45.95,49.69,,,
751,11/07/25 06:37:30 AM,45.09,46.35,45.99,49.66,,,
752,11/07/25 06:37:33 AM,45.14,46.31,45.93,49.59,,,
753,11/07/25 06:37:36 AM,45.00,46.35,45.95,49.59,,,
754,11/07/25 06:37:39 AM,43.66,46.06,46.08,49.55,,,
755,11/07/25 06:37:42 AM,44.40,45.68,46.04,49.46,,,
756,11/07/25 06:37:45 AM,44.15,45.82,46.04,49.30,,,
757,11/07/25 06:37:48 AM,43.97,45.81,46.00,49.32,,,
